COUNTY,NAME,EASTING,NORTHING,CAPTURE DATE,SPECIES COMMON NAME,CAPTURE METHOD NAME,ORIGIN
Digby,LAC A PIERRE,254748,4902370,09/17/1995,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,LAC A PIERRE,254748,4902370,06/29/1982,Brook Trout,100 ft gill net,Natural Occurrence
Digby,LAC A PIERRE,254748,4902370,06/29/1982,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,LAC INNOCENT,254571,4906890,08/07/1968,Chain Pickerel,angling,Illegal Introduction
Digby,LANGFORD,279612,4910110,07/09/1985,Brook Trout,100 ft gill net,Natural Occurrence
Digby,LANGFORD,279612,4910110,07/09/1985,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,LANGFORD,279612,4910110,07/09/1985,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,LANGFORD,279612,4910110,07/09/1985,American Eel,visual observation,Natural Occurrence
Digby,LANGFORD,279612,4910110,07/09/1985,White Sucker,100 ft gill net,Natural Occurrence
Digby,LANGFORD,279612,4910110,07/09/1985,Banded Killifish,minnow pail,Natural Occurrence
Digby,LANGFORD,279612,4910110,07/09/1985,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Digby,LE MARCHANT,297178,4930140,08/13/1975,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,LE MARCHANT,297178,4930140,08/13/1975,American Eel,100 ft gill net,Natural Occurrence
Digby,LE MARCHANT,297178,4930140,08/13/1975,White Sucker,100 ft gill net,Natural Occurrence
Digby,LITTLE TOM WALLACE,286644,4927610,07/04/1986,Brook Trout,100 ft gill net,Natural Occurrence
Digby,LITTLE TOM WALLACE,286644,4927610,07/04/1986,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,LITTLE TOM WALLACE,286644,4927610,07/04/1986,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,LITTLE TOM WALLACE,286644,4927610,07/04/1986,White Sucker,100 ft gill net,Natural Occurrence
Digby,LITTLE TOM WALLACE,286644,4927610,07/04/1986,Golden Shiner,100 ft gill net,Natural Occurrence
Digby,LITTLE TOM WALLACE,286644,4927610,07/04/1986,Banded Killifish,minnow pail,Natural Occurrence
Digby,LITTLE TUSKET,279288,4912190,06/27/1985,Brook Trout,100 ft gill net,Natural Occurrence
Digby,LITTLE TUSKET,279288,4912190,06/27/1985,White Perch,100 ft gill net,Natural Occurrence
Digby,LITTLE TUSKET,279288,4912190,06/27/1985,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,LITTLE TUSKET,279288,4912190,06/27/1985,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,LITTLE TUSKET,279288,4912190,06/27/1985,American Eel,visual observation,Natural Occurrence
Digby,LITTLE TUSKET,279288,4912190,06/27/1985,White Sucker,100 ft gill net,Natural Occurrence
Digby,LITTLE TUSKET,279288,4912190,06/27/1985,Banded Killifish,seine net,Natural Occurrence
Digby,LONG TUSKET,279949,4914370,07/07/1985,Brook Trout,100 ft gill net,Natural Occurrence
Digby,LONG TUSKET,279949,4914370,07/07/1985,White Perch,100 ft gill net,Natural Occurrence
Digby,LONG TUSKET,279949,4914370,07/07/1985,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,LONG TUSKET,279949,4914370,07/07/1985,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,LONG TUSKET,279949,4914370,07/07/1985,White Sucker,100 ft gill net,Natural Occurrence
Digby,LONG TUSKET,279949,4914370,07/07/1985,Banded Killifish,seine net,Natural Occurrence
Digby,LONG TUSKET,279949,4914370,07/07/1985,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Digby,LOWER CORNING,253142,4882350,07/17/1981,Atlantic Salmon,unknown,Natural Occurrence
Digby,LOWER CORNING,253142,4882350,07/17/1981,White Perch,unknown,Natural Occurrence
Digby,LOWER CORNING,253142,4882350,07/17/1981,Brown Bullhead,unknown,Natural Occurrence
Digby,LOWER CORNING,253142,4882350,07/17/1981,American Eel,unknown,Natural Occurrence
Digby,LOWER CORNING,253142,4882350,07/17/1981,White Sucker,unknown,Natural Occurrence
Digby,LOWER CORNING,253142,4882350,01/01/1976,Smallmouth Bass,unknown,Illegal Introduction
Digby,MALLETTE,279339,4931260,09/13/1983,Brook Trout,100 ft gill net,Natural Occurrence
Digby,MALLETTE,279339,4931260,09/13/1983,White Perch,100 ft gill net,Natural Occurrence
Digby,MALLETTE,279339,4931260,09/13/1983,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,MALLETTE,279339,4931260,09/13/1983,Banded Killifish,seine net,Natural Occurrence
Digby,MARDI GRAS,251165,4891530,08/20/1982,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,MARDI GRAS,251165,4891530,08/20/1982,American Eel,visual observation,Natural Occurrence
Digby,MARDI GRAS,251165,4891530,08/20/1982,White Sucker,100 ft gill net,Natural Occurrence
Digby,MARDI GRAS,251165,4891530,08/20/1982,Nine Spine Stickleback,seine net,Natural Occurrence
Digby,MARDI GRAS,251165,4891530,08/20/1982,Banded Killifish,seine net,Natural Occurrence
Digby,MARDI GRAS,251165,4891530,08/20/1982,Alewife (Gaspereau),seine net,Natural Occurrence
Digby,MIDDLE CARRYING ROAD,276612,4895870,07/23/1985,Brook Trout,100 ft gill net,Natural Occurrence
Digby,MIDDLE CARRYING ROAD,276612,4895870,07/23/1985,White Perch,100 ft gill net,Natural Occurrence
Digby,MIDDLE CARRYING ROAD,276612,4895870,07/23/1985,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,MIDDLE CARRYING ROAD,276612,4895870,07/23/1985,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,MIDDLE CARRYING ROAD,276612,4895870,07/23/1985,American Eel,visual observation,Natural Occurrence
Digby,MIDDLE CARRYING ROAD,276612,4895870,07/23/1985,White Sucker,100 ft gill net,Natural Occurrence
Digby,MIDDLE CARRYING ROAD,276612,4895870,07/23/1985,Golden Shiner,100 ft gill net,Natural Occurrence
Digby,MIDDLE CARRYING ROAD,276612,4895870,07/23/1985,Banded Killifish,seine net,Natural Occurrence
Digby,MIDDLE CARRYING ROAD,276612,4895870,07/23/1985,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Digby,NAPIER,282768,4897030,07/26/1974,Brook Trout,100 ft gill net,Natural Occurrence
Digby,NAPIER,282768,4897030,07/26/1974,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,NAPIER,282768,4897030,07/26/1974,Banded Killifish,seine net,Natural Occurrence
Digby,NORWOOD CLEARWATER,255969,4882730,08/15/1981,Brook Trout,unknown,Natural Occurrence
Digby,NORWOOD CLEARWATER,255969,4882730,08/15/1981,Smallmouth Bass,unknown,Illegal Introduction
Digby,NORWOOD CLEARWATER,255969,4882730,08/15/1981,American Eel,unknown,Natural Occurrence
Digby,NORWOOD CLEARWATER,255969,4882730,08/15/1981,Banded Killifish,unknown,Natural Occurrence
Digby,NORWOOD CLEARWATER,255969,4882730,08/07/1968,Brook Trout,unknown,Natural Occurrence
Digby,NORWOOD CLEARWATER,255969,4882730,08/07/1968,Smallmouth Bass,unknown,Illegal Introduction
Digby,NORWOOD CLEARWATER,255969,4882730,01/01/1954,Smallmouth Bass,unknown,Illegal Introduction
Digby,NOWLANS,265977,4910720,01/01/2008,Chain Pickerel,angling,Illegal Introduction
Digby,NOWLANS,265977,4910720,09/27/1983,White Perch,100 ft gill net,Natural Occurrence
Digby,NOWLANS,265977,4910720,09/27/1983,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,NOWLANS,265977,4910720,09/27/1983,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,NOWLANS,265977,4910720,09/27/1983,American Eel,visual observation,Natural Occurrence
Digby,NOWLANS,265977,4910720,09/27/1983,White Sucker,100 ft gill net,Natural Occurrence
Digby,NOWLANS,265977,4910720,09/27/1983,Golden Shiner,100 ft gill net,Natural Occurrence
Digby,NOWLANS,265977,4910720,09/27/1983,Nine Spine Stickleback,minnow pail,Natural Occurrence
Digby,NOWLANS,265977,4910720,09/27/1983,Banded Killifish,100 ft gill net,Natural Occurrence
Digby,OAKLEAF,257762,4903800,09/17/1995,Smallmouth Bass,angling,Illegal Introduction
Digby,OAKLEAF,257762,4903800,09/17/1995,White Perch,100 ft gill net,Natural Occurrence
Digby,OAKLEAF,257762,4903800,09/17/1995,Chain Pickerel,angling,Illegal Introduction
Digby,OAKLEAF,257762,4903800,09/17/1995,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,OAKLEAF,257762,4903800,09/17/1995,American Eel,visual observation,Natural Occurrence
Digby,OAKLEAF,257762,4903800,09/17/1995,White Sucker,100 ft gill net,Natural Occurrence
Digby,OAKLEAF,257762,4903800,09/17/1995,Golden Shiner,100 ft gill net,Natural Occurrence
Digby,OAKLEAF,257762,4903800,09/17/1995,Banded Killifish,seine net,Natural Occurrence
Digby,OAKLEAF,257762,4903800,01/01/1995,Smallmouth Bass,unknown,Illegal Introduction
Digby,OAKLEAF,257762,4903800,01/01/1993,Chain Pickerel,angling,Illegal Introduction
Digby,OAKLEAF,257762,4903800,07/12/1982,Smallmouth Bass,angling,Illegal Introduction
Digby,OAKLEAF,257762,4903800,07/12/1982,White Perch,100 ft gill net,Natural Occurrence
Digby,OAKLEAF,257762,4903800,07/12/1982,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,OAKLEAF,257762,4903800,07/12/1982,American Eel,visual observation,Natural Occurrence
Digby,OAKLEAF,257762,4903800,07/12/1982,White Sucker,100 ft gill net,Natural Occurrence
Digby,OAKLEAF,257762,4903800,07/12/1982,Golden Shiner,100 ft gill net,Natural Occurrence
Digby,OAKLEAF,257762,4903800,07/12/1982,Banded Killifish,seine net,Natural Occurrence
Digby,OLIVER,269394,4907570,06/19/1985,White Sucker,100 ft gill net,Natural Occurrence
Digby,OLIVER,269394,4907570,06/19/1985,Golden Shiner,100 ft gill net,Natural Occurrence
Digby,OLIVER,269394,4907570,06/19/1985,Banded Killifish,seine net,Natural Occurrence
Digby,OLIVER,269394,4907570,06/19/1985,White Perch,100 ft gill net,Natural Occurrence
Digby,OLIVER,269394,4907570,06/19/1985,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,OLIVER,269394,4907570,06/19/1985,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,OLIVER,269394,4907570,06/19/1985,American Eel,minnow pail,Natural Occurrence
Digby,PLACIDES,265860,4908310,08/23/2011,White Perch,unknown,Natural Occurrence
Digby,PLACIDES,265860,4908310,08/23/2011,White Perch,unknown,Natural Occurrence
Digby,PLACIDES,265860,4908310,08/23/2008,Smallmouth Bass,angling,Illegal Introduction
Digby,PLYMPTON,270199,4929630,09/21/1983,Brook Trout,100 ft gill net,Natural Occurrence
Digby,PLYMPTON,270199,4929630,09/21/1983,American Eel,100 ft gill net,Natural Occurrence
Digby,PLYMPTON,270199,4929630,09/21/1983,Banded Killifish,angler report,Natural Occurrence
Digby,PORCUPINE,265320,4906310,08/29/2017,Chain Pickerel,visual observation,Illegal Introduction
Digby,PORCUPINE,265320,4906310,08/23/2008,Smallmouth Bass,angling,Illegal Introduction
Digby,PORCUPINE,265320,4906310,08/06/1968,Yellow Perch,minnow pail,Natural Occurrence
Digby,PORCUPINE,265320,4906310,08/06/1968,Lake Chub,minnow pail,Natural Occurrence
Digby,PORCUPINE,265320,4906310,08/06/1968,Golden Shiner,minnow pail,Natural Occurrence
Digby,PORCUPINE,265320,4906310,08/06/1968,Banded Killifish,minnow pail,Natural Occurrence
Digby,PORTERS,276851,4930570,09/19/1983,Brook Trout,100 ft gill net,Natural Occurrence
Digby,PORTERS,276851,4930570,09/19/1983,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,PORTERS,276851,4930570,09/19/1983,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,PORTERS,276851,4930570,09/19/1983,White Sucker,100 ft gill net,Natural Occurrence
Digby,PORTERS,276851,4930570,09/19/1983,Creek Chub,100 ft gill net,Natural Occurrence
Digby,PORTERS,276851,4930570,09/19/1983,Golden Shiner,100 ft gill net,Natural Occurrence
Digby,PORTERS,276851,4930570,09/19/1983,Banded Killifish,seine net,Natural Occurrence
Digby,PROVOST,272599,4914770,09/26/1983,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,PROVOST,272599,4914770,09/26/1983,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,PROVOST,272599,4914770,09/26/1983,White Sucker,100 ft gill net,Natural Occurrence
Digby,PROVOST,272599,4914770,09/26/1983,Golden Shiner,100 ft gill net,Natural Occurrence
Digby,PROVOST,272599,4914770,09/26/1983,Banded Killifish,seine net,Natural Occurrence
Digby,RANGE CORNER,276129,4931480,09/15/1983,Yellow Perch,300 ft gill net,Natural Occurrence
Digby,RANGE CORNER,276129,4931480,09/15/1983,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,RANGE CORNER,276129,4931480,09/15/1983,White Sucker,300 ft gill net,Natural Occurrence
Digby,RANGE CORNER,276129,4931480,09/15/1983,Banded Killifish,visual observation,Natural Occurrence
Digby,SALMON RIVER,256113,4896100,01/01/1995,Smallmouth Bass,unknown,Illegal Introduction
Digby,SALMON RIVER,256113,4896100,07/19/1982,Brook Trout,unknown,Natural Occurrence
Digby,SALMON RIVER,256113,4896100,07/19/1982,White Perch,unknown,Natural Occurrence
Digby,SALMON RIVER,256113,4896100,07/19/1982,Yellow Perch,unknown,Natural Occurrence
Digby,SALMON RIVER,256113,4896100,07/19/1982,Brown Bullhead,unknown,Natural Occurrence
Digby,SALMON RIVER,256113,4896100,07/19/1982,White Sucker,unknown,Natural Occurrence
Digby,SALMON RIVER,256113,4896100,07/19/1982,Golden Shiner,unknown,Natural Occurrence
Digby,SALMON RIVER,256113,4896100,07/19/1982,Banded Killifish,unknown,Natural Occurrence
Digby,SALMON RIVER,256113,4896100,07/19/1982,Alewife (Gaspereau),unknown,Natural Occurrence
Digby,SECTACLE,255586,4907060,01/01/1971,Smallmouth Bass,unknown,Legal Introduction
Digby,SECTACLE,255586,4907060,01/01/1945,Chain Pickerel,unknown,Illegal Introduction
Digby,SNARE,262136,4887650,08/30/1983,Brook Trout,100 ft gill net,Natural Occurrence
Digby,SNARE,262136,4887650,08/30/1983,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,SNARE,262136,4887650,08/30/1983,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,SNARE,262136,4887650,08/30/1983,American Eel,visual observation,Natural Occurrence
Digby,SNARE,262136,4887650,08/30/1983,White Sucker,100 ft gill net,Natural Occurrence
Digby,SOUTH CARRYING ROAD,276689,4894490,07/22/1985,Brook Trout,100 ft gill net,Natural Occurrence
Digby,SOUTH CARRYING ROAD,276689,4894490,07/22/1985,White Perch,100 ft gill net,Natural Occurrence
Digby,SOUTH CARRYING ROAD,276689,4894490,07/22/1985,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,SOUTH CARRYING ROAD,276689,4894490,07/22/1985,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,SOUTH CARRYING ROAD,276689,4894490,07/22/1985,White Sucker,100 ft gill net,Natural Occurrence
Digby,SPECTACLE,255586,4907060,09/22/1998,Smallmouth Bass,100 ft gill net,Illegal Introduction
Digby,SPECTACLE,255586,4907060,09/22/1998,Chain Pickerel,100 ft gill net,Illegal Introduction
Digby,SPECTACLE,255586,4907060,08/24/1979,Chain Pickerel,100 ft gill net,Illegal Introduction
Digby,SPECTACLE,255586,4907060,08/24/1979,Smallmouth Bass,100 ft gill net,Illegal Introduction
Digby,SULLIVANS,270554,4910770,06/17/1985,White Perch,100 ft gill net,Natural Occurrence
Digby,SULLIVANS,270554,4910770,06/17/1985,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,SULLIVANS,270554,4910770,06/17/1985,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,SULLIVANS,270554,4910770,06/17/1985,White Sucker,100 ft gill net,Natural Occurrence
Digby,SULLIVANS,270554,4910770,06/17/1985,Golden Shiner,100 ft gill net,Natural Occurrence
Digby,SULLIVANS,270554,4910770,06/17/1985,Banded Killifish,seine net,Natural Occurrence
Digby,SWALLOW,258213,4897080,08/11/2010,Smallmouth Bass,angling,Illegal Introduction
Digby,SWALLOW,258213,4897080,01/01/2000,Smallmouth Bass,unknown,Illegal Introduction
Digby,SWALLOW,258213,4897080,08/31/1988,White Perch,300 ft gill net,Natural Occurrence
Digby,SWALLOW,258213,4897080,08/31/1988,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,SWALLOW,258213,4897080,08/31/1988,Brown Bullhead,unknown,Natural Occurrence
Digby,SWALLOW,258213,4897080,08/31/1988,American Eel,100 ft gill net,Natural Occurrence
Digby,SWALLOW,258213,4897080,08/31/1988,White Sucker,300 ft gill net,Natural Occurrence
Digby,TEDFORD,258873,4887620,08/03/1977,White Perch,300 ft gill net,Natural Occurrence
Digby,TEDFORD,258873,4887620,08/03/1977,Brown Bullhead,300 ft gill net,Natural Occurrence
Digby,THIBAULT,253407,4913360,01/01/1992,Chain Pickerel,angling,Illegal Introduction
Digby,THIBAULT,253407,4913360,07/18/1991,Brook Trout,visual observation,Natural Occurrence
Digby,THIBAULT,253407,4913360,07/18/1991,White Perch,100 ft gill net,Natural Occurrence
Digby,THIBAULT,253407,4913360,07/18/1991,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,THIBAULT,253407,4913360,07/18/1991,White Sucker,100 ft gill net,Natural Occurrence
Digby,THIBAULT,253407,4913360,07/18/1991,Four Spine Stickleback,minnow pail,Natural Occurrence
Digby,THIBAULT,253407,4913360,07/18/1991,Banded Killifish,minnow pail,Natural Occurrence
Digby,TICKEN,261437,4893780,08/26/1982,Brook Trout,100 ft gill net,Natural Occurrence
Digby,TICKEN,261437,4893780,08/26/1982,White Perch,100 ft gill net,Natural Occurrence
Digby,TICKEN,261437,4893780,08/26/1982,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,TICKEN,261437,4893780,08/26/1982,American Eel,visual observation,Natural Occurrence
Digby,TICKEN,261437,4893780,08/26/1982,White Sucker,100 ft gill net,Natural Occurrence
Digby,TICKEN,261437,4893780,08/26/1982,Banded Killifish,seine net,Natural Occurrence
Digby,UNNAMED,269997,4909240,06/13/1985,White Perch,100 ft gill net,Natural Occurrence
Digby,UNNAMED,269997,4909240,06/13/1985,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,UNNAMED,269997,4909240,06/13/1985,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,UNNAMED,269997,4909240,06/13/1985,White Sucker,100 ft gill net,Natural Occurrence
Digby,UNNAMED,269997,4909240,06/13/1985,Banded Killifish,seine net,Natural Occurrence
Digby,WENTWORTH,265527,4897480,01/01/1992,Smallmouth Bass,unknown,Illegal Introduction
Digby,WENTWORTH,265527,4897480,07/27/1982,White Perch,100 ft gill net,Natural Occurrence
Digby,WENTWORTH,265527,4897480,07/27/1982,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,WENTWORTH,265527,4897480,07/27/1982,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,WENTWORTH,265527,4897480,07/27/1982,American Eel,visual observation,Natural Occurrence
Digby,WENTWORTH,265527,4897480,07/27/1982,White Sucker,100 ft gill net,Natural Occurrence
Digby,WENTWORTH,265527,4897480,07/27/1982,Banded Killifish,seine net,Natural Occurrence
Guysborough,ARCHIBALD,582343,5006610,08/06/1976,Brook Trout,100 ft gill net,Natural Occurrence
Guysborough,ARCHIBALD,582343,5006610,08/06/1976,Nine Spine Stickleback,seine net,Natural Occurrence
Guysborough,ASH,561991,4996740,07/22/1981,Brook Trout,100 ft gill net,Natural Occurrence
Guysborough,ASH,561991,4996740,07/22/1981,American Eel,visual observation,Natural Occurrence
Guysborough,ASH,561991,4996740,07/22/1981,White Sucker,100 ft gill net,Natural Occurrence
Guysborough,ASH,561991,4996740,07/22/1981,Golden Shiner,100 ft gill net,Natural Occurrence
Guysborough,ASH,561991,4996740,07/22/1981,Nine Spine Stickleback,seine net,Natural Occurrence
Guysborough,ASH,561991,4996740,07/22/1981,Banded Killifish,seine net,Natural Occurrence
Guysborough,AULD,623408,5054530,08/08/1974,White Sucker,unknown,Natural Occurrence
Guysborough,BEAR,579024,4989810,08/05/1981,Brook Trout,100 ft gill net,Natural Occurrence
Guysborough,BEAR,579024,4989810,08/05/1981,American Eel,100 ft gill net,Natural Occurrence
Guysborough,BEAVER DAM #2,595507,5021670,07/11/1978,Yellow Perch,300 ft gill net,Natural Occurrence
Guysborough,BEAVER DAM #2,595507,5021670,07/11/1978,Brown Bullhead,100 ft gill net,Natural Occurrence
Guysborough,BEAVER DAM #2,595507,5021670,07/11/1978,White Sucker,300 ft gill net,Natural Occurrence
Guysborough,BEAVER DAM #2,595507,5021670,07/11/1978,Golden Shiner,300 ft gill net,Natural Occurrence
Guysborough,BEAVER DAM #2,595507,5021670,07/11/1978,Alewife (Gaspereau),300 ft gill net,Natural Occurrence
